Drought_Label,MAI,NAME_2,NDVI,NDWI,SPI,date,Rainfall_norm,LST_norm
0.6515051428727789,0.2271698737524702,Kolhapur,0.0872917467002834,-0.078230554646815,0.5460764528832598,2021-06-01,0.21366591382044325,0.1934550367184633
2.0,0.0681962113802612,Mumbai City,0.0154145725726682,-0.0121042779620537,1.5301460885004214,2021-06-01,0.31506547320903866,0.24419197651992341
2.0,0.2577896419416802,Mumbai Suburban,0.0561578951493462,-0.0494178415305621,1.6942163315475312,2021-06-01,0.33197144180273713,0.25905564643301915
0.0,0.3132010423157923,Nagpur,0.1159504422993782,-0.1068950275861917,0.3629726850826105,2021-06-01,0.19479871102769136,0.7791071120780229
0.0175835204983996,0.1459284016643025,Nandurbar,0.1290900562907385,-0.1391343056504876,-0.7364379899871569,2021-06-01,0.08151429089691592,0.6263659230005418
0.0,0.1401101529253616,Osmanabad,0.0978411856076139,-0.0931094732681452,-0.5287233398566378,2021-06-01,0.10291742461781615,0.5554502558373033
0.3512143599756218,0.3699192696386035,Palghar,0.1184854915151191,-0.1042531960345192,0.6336994717209328,2021-06-01,0.2226946808719391,0.41473683767671576
0.0,0.2229508551881409,Parbhani,0.106554290528284,-0.1054267780878971,-0.0693021732462021,2021-06-01,0.15025665975118827,0.5150277862134476
1.998097966602195,0.4766578437954593,Ratnagiri,0.0636232224141948,-0.0546429209096307,3.689554659539423,2021-06-01,0.5375731796946543,0.15773283401432847
0.0392707650906744,0.2126485756439502,Wardha,0.0705418196161971,-0.0681601875057789,0.5602985062449586,2021-06-01,0.21513136899991567,0.7274421211305455
0.0,0.1092601969665275,Washim,0.0451715762250778,-0.0440415718599548,0.1336217709031817,2021-06-01,0.17116615414203928,0.5604449453250673
0.0,0.2175190657615204,Nanded,0.0937138146564114,-0.0892734368160068,0.0709970164430205,2021-06-01,0.1647132342680338,0.6125020328291129
0.0,0.1735246712033119,Nashik,0.1296550716427586,-0.1298736784770244,-0.589964432696243,2021-06-01,0.09660707867718717,0.5315705828980084
0.3321537684895727,0.2014112210337963,Satara,0.0949043157066895,-0.0891017331476607,0.1158384466238184,2021-06-01,0.16933374190094716,0.3093513057052384
0.0241358444736922,0.1458065102367238,Pune,0.1124382512213385,-0.1045877745614982,-0.5380707888413833,2021-06-01,0.10195425374641143,0.3515262534740038
1.3334005252579195,0.2961665613699797,Raigarh,0.0731363766676132,-0.0633563346977419,1.3316881787857078,2021-06-01,0.2946161636541989,0.33286852597869365
0.2750808083255749,0.1323520182758465,Solapur,0.1322587050395561,-0.1279007106729259,-0.8276770543099669,2021-06-01,0.07211292275536184,0.4769776043592766
0.2737516513991852,0.1286508957723082,Sangli,0.1187108510587333,-0.1131518864832948,-0.7497522018279632,2021-06-01,0.08014238065255859,0.35430673688383507
0.4104291042345985,0.2579943117898083,Thane,0.0912537134679697,-0.0784211700597939,0.4851525138649345,2021-06-01,0.20738824773962547,0.4431208307335297
0.0130985154654592,0.210523512934938,Yavatmal,0.0725210663991925,-0.0707387912825084,0.4870787998635736,2021-06-01,0.2075867342536376,0.6439533434173488
0.0,0.1153764661120193,Ahmadnagar,0.0890474548544521,-0.0801745083208713,-0.7262322610765822,2021-07-01,0.09437667246484399,0.5187255352650268
0.0,0.1822859212648095,Amravati,0.0785288242054501,-0.0680327627077541,-0.3879595087430205,2021-07-01,0.16147457206721333,0.6062642695535025
0.0,0.206200165627914,Bid,0.1046585320564659,-0.0927402662052785,-0.5383640555453896,2021-07-01,0.1316411636372799,0.5487278450642197
0.0,0.4504815831825569,Chandrapur,0.1126540631113226,-0.0955809739431369,0.2210810376605837,2021-07-01,0.2822804636279556,0.42094421460981857
0.0,0.0923308758259847,Dhule,0.0596326524663416,-0.0554519528256494,-0.6368114732311795,2021-07-01,0.11211368203426729,0.6258982697171742
0.0,0.1052749071998801,Jalgaon,0.0667665896178873,-0.0584716998677696,-0.6382546610254244,2021-07-01,0.11182741933927261,0.6558640953909491
2.0,0.4912956261513511,Sindhudurg,0.0381453786479723,-0.0296828354926204,3.355321300271531,2021-07-01,0.9039709102265167,0.0928647530095108
